"Age"	"Gender"	"Education"	"Country"	"Ethnicity"	"Nscore"	"Escore"	"Oscore"	"Ascore"	"Cscore"	"Impulsive"	"SS"	"Alcohol"	"Amphet"	"Amyl"	"Benzos"	"Caff"	"Cannabis"	"Choc"	"Coke"	"Crack"	"Ecstacy"	"Heroin"	"Ketamine"	"Legalh"	"LSD"	"Meth"	"Mushrooms"	"Nicotine"	"Semer"	"VSA"
"886"	"18_24"	"Female"	"SomeCollege"	"USA"	"White"	-1.05308	1.45421	1.65653	1.81866	-0.78155	0.19268	-0.52593	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"887"	"18_24"	"Female"	"SomeCollege"	"USA"	"White"	0.41667	0.80523	1.24033	1.11406	0.58489	-0.71126	0.07987	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"
"888"	"18_24"	"Male"	"SomeCollege"	"USA"	"Other"	0.13606	0.96248	1.06238	0.59042	0.58489	-0.71126	0.7654	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"
"889"	"25_34"	"Male"	"SomeCollege"	"Ireland"	"White"	-1.55078	2.127	0.88309	-0.01729	0.93949	-0.21712	0.40148	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"
"890"	"25_34"	"Male"	"SomeCollege"	"Other"	"White"	0.13606	-0.43999	-1.82919	-2.35413	-0.14277	0.52975	0.7654	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"
"891"	"25_34"	"Male"	"SomeCollege"	"USA"	"White"	1.02119	-1.50796	0.29338	-3.00537	-1.5184	1.29221	1.92173	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"
"892"	"25_34"	"Female"	"At17"	"UK"	"White"	3.27393	-2.11437	-0.84732	-1.07533	-2.30408	0.52975	-1.18084	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"
"893"	"18_24"	"Male"	"SomeCollege"	"Other"	"White"	-1.43907	-1.7625	-0.01928	-2.35413	-0.27607	0.52975	0.7654	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"
"894"	"18_24"	"Female"	"ProfessionalCert"	"UK"	"White"	-1.86962	-0.30033	0.14143	0.13136	-0.65253	-0.71126	0.07987	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"895"	"25_34"	"Male"	"Masters"	"USA"	"White"	-0.79151	1.11406	-0.17779	0.13136	0.41594	-0.21712	0.07987	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"
"896"	"25_34"	"Male"	"Bachelors"	"USA"	"White"	1.8399	-0.30033	-0.45174	-0.45321	-1.0145	1.86203	1.92173	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"897"	"18_24"	"Female"	"SomeCollege"	"USA"	"White"	1.8399	-0.94779	-0.97631	-0.91699	-1.0145	2.90161	1.92173	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"
"898"	"18_24"	"Male"	"Bachelors"	"Canada"	"White"	-2.52197	1.74091	-1.55521	-3.46436	-0.14277	0.52975	1.2247	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"899"	"18_24"	"Male"	"SomeCollege"	"UK"	"Black"	0.04257	-0.94779	0.44585	-0.60633	-0.89891	0.52975	1.2247	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"900"	"25_34"	"Female"	"Masters"	"USA"	"White"	0.22393	-0.69509	0.29338	-0.60633	-1.13788	0.52975	0.40148	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"
"901"	"18_24"	"Male"	"At18"	"USA"	"White"	-0.05188	0.96248	-0.01928	0.43852	-0.65253	0.88113	1.2247	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"902"	"35_44"	"Female"	"Bachelors"	"USA"	"White"	1.02119	-0.30033	1.06238	-1.07533	0.41594	-1.37983	-0.84637	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"
"903"	"18_24"	"Male"	"SomeCollege"	"USA"	"White"	1.37297	-0.15487	-0.17779	-2.35413	-1.13788	0.88113	0.40148	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"904"	"25_34"	"Male"	"ProfessionalCert"	"Other"	"White"	0.41667	0.32197	0.14143	-0.01729	2.04506	-0.71126	-0.52593	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"
"905"	"35_44"	"Male"	"Bachelors"	"Australia"	"White"	-1.32828	0.32197	-0.71727	-1.34289	0.41594	0.52975	1.2247	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"
"906"	"18_24"	"Male"	"SomeCollege"	"USA"	"Other"	-0.24649	0.00332	-0.31776	0.76096	-0.78155	-1.37983	1.92173	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"907"	"18_24"	"Male"	"Bachelors"	"USA"	"White"	0.13606	0.63779	-0.01928	-1.34289	-0.00665	0.88113	0.7654	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"
"908"	"25_34"	"Female"	"SomeCollege"	"USA"	"Other"	1.37297	0.47617	1.06238	-0.91699	-1.78169	1.86203	1.2247	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"909"	"18_24"	"Female"	"SomeCollege"	"USA"	"White"	2.127	-2.72827	-1.97495	-0.01729	-1.38502	0.52975	-0.84637	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"
"910"	"18_24"	"Male"	"SomeCollege"	"USA"	"White"	0.73545	-1.37639	-0.71727	-1.34289	-0.78155	-0.21712	0.7654	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"911"	"35_44"	"Male"	"Bachelors"	"USA"	"White"	0.31287	-1.50796	-1.68062	-1.6209	0.7583	-0.71126	0.40148	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"
"912"	"18_24"	"Female"	"SomeCollege"	"USA"	"White"	-1.1943	2.32338	1.24033	0.94156	0.93949	0.19268	0.7654	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"
"913"	"25_34"	"Female"	"At17"	"USA"	"White"	2.28554	-2.5383	-0.58331	-2.21844	-3.15735	1.86203	1.2247	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"
"914"	"18_24"	"Male"	"At18"	"USA"	"WhiteBlack"	0.22393	0.00332	-0.01928	-0.45321	0.93949	-0.71126	-0.21575	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"915"	"25_34"	"Male"	"At16"	"USA"	"White"	0.41667	-0.15487	-0.17779	-0.15487	-0.52745	0.19268	0.7654	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"
"916"	"18_24"	"Female"	"SomeCollege"	"USA"	"White"	1.72012	-1.6334	-0.17779	1.61108	0.41594	0.52975	1.2247	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"917"	"18_24"	"Male"	"At18"	"Canada"	"White"	0.22393	1.45421	2.15324	-0.30172	-1.0145	1.86203	1.92173	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"918"	"35_44"	"Male"	"Masters"	"UK"	"White"	-0.24649	-0.30033	-0.71727	-0.76096	0.12331	1.29221	0.07987	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"
"919"	"18_24"	"Male"	"SomeCollege"	"Other"	"White"	-1.1943	0.47617	1.06238	-1.34289	0.41594	-0.21712	1.2247	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"
"920"	"18_24"	"Male"	"Under16"	"Australia"	"White"	0.13606	-0.30033	-0.01928	0.43852	-1.13788	-0.21712	0.40148	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"
"921"	"18_24"	"Male"	"SomeCollege"	"USA"	"White"	-1.1943	-1.37639	-0.71727	-1.21213	-1.13788	0.19268	-0.21575	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"
"922"	"25_34"	"Male"	"At18"	"USA"	"White"	1.23461	-1.23177	-2.39883	-1.07533	-0.78155	1.29221	-0.21575	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C1"
"923"	"18_24"	"Male"	"At16"	"USA"	"White"	1.02119	-1.50796	0.29338	0.13136	-0.89891	0.52975	0.07987	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"
"924"	"18_24"	"Male"	"ProfessionalCert"	"USA"	"White"	-0.79151	1.2861	0.58331	1.11406	-0.65253	-0.21712	0.7654	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"
"925"	"25_34"	"Male"	"SomeCollege"	"USA"	"White"	0.22393	-1.23177	0.88309	-0.76096	-0.27607	-0.21712	0.7654	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"
"926"	"25_34"	"Male"	"SomeCollege"	"USA"	"White"	-0.58016	1.45421	1.65653	1.61108	0.58489	0.19268	1.2247	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C0"
"927"	"18_24"	"Female"	"SomeCollege"	"UK"	"Other"	-0.24649	0.96248	0.7233	0.28783	-0.27607	0.52975	0.07987	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"
"928"	"35_44"	"Male"	"At16"	"UK"	"White"	-0.67825	-0.69509	-0.58331	0.13136	-0.65253	-1.37983	-0.84637	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"
"929"	"25_34"	"Female"	"Bachelors"	"Australia"	"White"	0.73545	-0.69509	1.24033	0.94156	0.41594	0.52975	0.7654	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"930"	"18_24"	"Female"	"At17"	"USA"	"White"	1.13281	-1.92173	-0.01928	1.11406	-0.78155	-0.21712	1.92173	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"
"931"	"18_24"	"Female"	"Bachelors"	"UK"	"White"	-0.24649	0.00332	1.06238	0.59042	2.04506	-0.71126	-0.52593	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"
"932"	"18_24"	"Female"	"SomeCollege"	"USA"	"White"	-1.32828	1.11406	1.24033	0.28783	-0.78155	1.86203	1.92173	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"
"933"	"18_24"	"Female"	"SomeCollege"	"USA"	"White"	2.28554	-0.69509	0.29338	0.13136	-0.78155	0.52975	0.7654	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"934"	"18_24"	"Male"	"ProfessionalCert"	"UK"	"White"	0.41667	1.2861	1.06238	-0.01729	-0.40581	0.52975	0.07987	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"935"	"18_24"	"Male"	"SomeCollege"	"Other"	"White"	-0.05188	0.32197	0.58331	0.59042	-0.89891	0.88113	1.2247	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"936"	"18_24"	"Female"	"Bachelors"	"UK"	"White"	0.31287	0.32197	-0.01928	-0.60633	0.7583	-0.71126	0.40148	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"
"937"	"18_24"	"Male"	"SomeCollege"	"Other"	"White"	0.41667	-0.43999	1.06238	-1.47955	-0.14277	-0.21712	0.7654	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"938"	"25_34"	"Female"	"At18"	"Other"	"White"	0.91093	1.2861	1.06238	-0.76096	1.46191	0.19268	0.40148	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"
"939"	"25_34"	"Male"	"ProfessionalCert"	"USA"	"Other"	-0.46725	2.32338	2.44904	1.2861	1.30612	-0.21712	0.40148	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"
"940"	"18_24"	"Female"	"SomeCollege"	"USA"	"WhiteAsian"	1.60383	-0.80615	0.58331	0.43852	-1.13788	0.88113	0.7654	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"
"941"	"25_34"	"Female"	"Masters"	"USA"	"White"	1.02119	-0.30033	0.44585	0.76096	-1.25773	1.29221	0.7654	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"942"	"18_24"	"Female"	"SomeCollege"	"USA"	"White"	-0.34799	-1.09207	-0.58331	1.45039	-0.89891	-0.71126	-1.54858	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C1"	"C0"	"C0"
"943"	"18_24"	"Male"	"At18"	"USA"	"White"	-0.67825	-0.30033	-1.11902	-0.76096	-1.5184	0.88113	-0.21575	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"
"944"	"25_34"	"Male"	"ProfessionalCert"	"UK"	"White"	2.127	-1.37639	0.14143	-0.30172	-1.64101	1.29221	-0.21575	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"
"945"	"25_34"	"Female"	"At18"	"Canada"	"White"	0.41667	0.00332	-2.39883	-0.30172	0.7583	-1.37983	-2.07848	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C0"	"C1"
"946"	"35_44"	"Male"	"ProfessionalCert"	"USA"	"White"	1.60383	-1.7625	-0.01928	0.13136	-1.5184	0.88113	-0.52593	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"947"	"18_24"	"Female"	"Bachelors"	"USA"	"White"	0.62967	0.00332	0.44585	-0.45321	-0.65253	-0.21712	0.40148	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"
"948"	"18_24"	"Female"	"SomeCollege"	"USA"	"White"	-1.1943	0.32197	1.88511	0.59042	-0.14277	2.90161	1.92173	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"949"	"18_24"	"Male"	"SomeCollege"	"USA"	"White"	0.41667	0.16767	0.29338	-0.30172	-0.27607	1.86203	0.7654	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"950"	"25_34"	"Female"	"Bachelors"	"UK"	"White"	1.02119	-0.94779	-0.01928	-0.30172	-1.64101	0.52975	0.7654	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"
"951"	"18_24"	"Male"	"SomeCollege"	"Other"	"White"	1.37297	-0.80615	-0.31776	-0.15487	-0.78155	-0.71126	-1.18084	"C0"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"
"952"	"18_24"	"Male"	"ProfessionalCert"	"USA"	"White"	1.8399	-0.57545	-0.01928	-1.47955	-2.90161	1.86203	1.2247	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C1"
"953"	"45_54"	"Male"	"Bachelors"	"USA"	"White"	-1.1943	-0.57545	-0.58331	0.13136	0.41594	-0.71126	-0.84637	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"954"	"35_44"	"Male"	"ProfessionalCert"	"UK"	"White"	-1.43907	-0.30033	0.14143	1.2861	1.30612	-0.71126	-1.18084	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"955"	"18_24"	"Male"	"SomeCollege"	"Other"	"White"	-0.24649	1.58487	-0.01928	-1.21213	2.04506	-0.21712	0.7654	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"
"956"	"18_24"	"Female"	"Bachelors"	"Other"	"White"	0.04257	0.16767	1.43533	1.11406	-0.65253	0.52975	-0.52593	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C0"	"C0"
"957"	"45_54"	"Female"	"SomeCollege"	"USA"	"White"	-0.05188	-0.69509	0.7233	2.03972	-0.40581	-0.21712	-0.21575	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"958"	"18_24"	"Male"	"ProfessionalCert"	"Australia"	"White"	0.31287	0.96248	1.06238	0.28783	-0.27607	1.86203	1.92173	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"
"959"	"25_34"	"Male"	"SomeCollege"	"USA"	"White"	-0.34799	0.32197	1.88511	0.76096	-1.13788	0.88113	0.40148	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"
"960"	"35_44"	"Male"	"SomeCollege"	"UK"	"White"	0.62967	-1.92173	-0.01928	0.13136	-0.00665	0.19268	1.2247	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"
"961"	"18_24"	"Male"	"SomeCollege"	"USA"	"White"	-0.92104	1.2861	-0.45174	0.76096	0.25953	-0.21712	0.40148	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
"962"	"25_34"	"Female"	"Masters"	"USA"	"White"	-1.1943	0.00332	0.7233	0.43852	-0.27607	0.19268	0.40148	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"
"963"	"18_24"	"Male"	"Masters"	"UK"	"White"	-0.92104	1.11406	-0.01928	0.28783	0.41594	0.19268	1.2247	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"
"964"	"18_24"	"Female"	"SomeCollege"	"USA"	"White"	-0.58016	0.32197	0.58331	1.11406	0.25953	-0.71126	-0.52593	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C1"
"965"	"18_24"	"Female"	"SomeCollege"	"USA"	"White"	-0.24649	0.16767	1.88511	1.45039	-0.40581	1.29221	1.2247	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C1"
"966"	"18_24"	"Male"	"SomeCollege"	"USA"	"Black"	-1.55078	1.2861	1.06238	-1.47955	0.93949	-0.21712	0.7654	"C1"	"C0"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C0"	"C0"	"C1"	"C0"	"C0"	"C1"	"C1"	"C0"	"C0"
"967"	"55_64"	"Male"	"Doctorate"	"Other"	"Other"	-1.86962	1.2861	0.58331	1.11406	0.7583	0.52975	0.07987	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"
"968"	"35_44"	"Female"	"Bachelors"	"Canada"	"White"	0.22393	0.00332	-0.17779	-0.60633	-0.52745	0.88113	0.7654	"C1"	"C1"	"C0"	"C0"	"C1"	"C1"	"C1"	"C1"	"C0"	"C1"	"C0"	"C1"	"C1"	"C1"	"C0"	"C1"	"C1"	"C0"	"C0"
